T,beta,alpha,threshold,surrogate,learn_threshold,aggregator,attack,f,gamma,seed,nb_steps,eval_delta,lr,n_eval_points,final_test_accuracy,max_test_accuracy,run_dir
25,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,46,500,50,0.1,11,0.7891,0.8767,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,42,500,50,0.1,11,0.8858,0.8911,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,43,500,50,0.1,11,0.8324,0.8339,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,44,500,50,0.1,11,0.787,0.9526,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,45,500,50,0.1,11,0.8789,0.8789,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,46,500,50,0.1,11,0.796,0.8669,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,42,500,50,0.1,1,0.1822,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,43,500,50,0.1,11,0.8775,0.9361,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,44,500,50,0.1,11,0.91,0.9103,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,45,500,50,0.1,11,0.8735,0.8735,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,Optimal_InnerProductManipulation,2,0.33,46,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_Optimal_InnerProductManipulation_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,42,500,50,0.1,11,0.9057,0.9057,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,43,500,50,0.1,11,0.9101,0.9101,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,44,500,50,0.1,11,0.9266,0.9266,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,45,500,50,0.1,11,0.843,0.843,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,46,500,50,0.1,11,0.9183,0.9183,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,42,500,50,0.1,11,0.8514,0.8514,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,43,500,50,0.1,11,0.907,0.907,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,44,500,50,0.1,11,0.8538,0.8538,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,45,500,50,0.1,11,0.8647,0.8647,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,46,500,50,0.1,11,0.9099,0.9099,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,42,500,50,0.1,11,0.9588,0.9588,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,43,500,50,0.1,11,0.9668,0.9668,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,44,500,50,0.1,11,0.9638,0.9638,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,45,500,50,0.1,11,0.9659,0.9659,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,46,500,50,0.1,11,0.9589,0.9601,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,42,500,50,0.1,11,0.96,0.96,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,43,500,50,0.1,11,0.9588,0.9588,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,44,500,50,0.1,11,0.9553,0.9606,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,45,500,50,0.1,11,0.9645,0.9645,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,46,500,50,0.1,11,0.9568,0.9568,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,42,500,50,0.1,11,0.9632,0.9632,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,43,500,50,0.1,11,0.9689,0.9704,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,44,500,50,0.1,11,0.9737,0.9737,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,45,500,50,0.1,11,0.9652,0.9652,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.95,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,46,500,50,0.1,11,0.9662,0.9662,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,42,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,43,500,50,0.1,11,0.7888,0.7888,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,44,500,50,0.1,11,0.2093,0.3036,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,45,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
50,0.99,1.2,1.0,atan,False,GeometricMedian,SignFlipping,2,0.33,46,500,50,0.1,11,0.098,0.1822,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_GeometricMedian_NNM_ARC_SignFlipping_lr_0.1_mom_0.9_wd_0.0001_ts_50_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,42,500,50,0.1,11,0.2162,0.2193,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,43,500,50,0.1,11,0.8672,0.8672,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,44,500,50,0.1,11,0.9608,0.9608,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,45,500,50,0.1,11,0.956,0.956,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,46,500,50,0.1,11,0.9467,0.9501,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,42,500,50,0.1,11,0.7525,0.8315,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,43,500,50,0.1,11,0.8587,0.8676,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,44,500,50,0.1,11,0.9609,0.9609,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,45,500,50,0.1,11,0.943,0.9628,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
10,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,46,500,50,0.1,11,0.949,0.949,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_10_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,42,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,43,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,44,500,50,0.1,11,0.0958,0.1906,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,45,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.95,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,46,500,50,0.1,11,0.098,0.1865,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.95_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,42,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,43,500,50,0.1,11,0.098,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,44,500,50,0.1,11,0.1135,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
25,0.99,1.2,1.0,atan,False,MultiKrum,Optimal_ALittleIsEnough_neg1,2,0.33,45,500,50,0.1,11,0.1135,0.1845,results/snn_t_beta_sweep_server\mnist_cnn_mnist_snn_n_12_f_2_d_2_gamma_similarity_niid_0.33_MultiKrum_NNM_ARC_Optimal_ALittleIsEnough_neg1_lr_0.1_mom_0.9_wd_0.0001_ts_25_enc_constant_beta_0.99_learn_threshold_False_surrogate_gradient_atan_alpha_1.2_threshold_1.0
